key_id,tournament_id,tournament_name,team_id,team_name,team_code,player_id,family_name,given_name,shirt_number,position_name,position_code,full_name,name_norm,team_norm,has_stats,image_count,folder_path,has_image
13120,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-74894,Wooh,Christopher,4,defender,DF,Christopher Wooh,christopher wooh,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Christopher Wooh,True
13121,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-36707,Ondoua,Gaël,5,midfielder,MF,Gaël Ondoua,gael ondoua,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Ga├½l Ondoua,True
13122,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-27913,Ngamaleu,Moumi,6,forward,FW,Moumi Ngamaleu,moumi ngamaleu,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Moumi Ngamaleu,True
13123,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-68058,Nkoudou,Georges-Kévin,7,midfielder,MF,Georges-Kévin Nkoudou,georges kevin nkoudou,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Georges-K├⌐vin Nkoudou,True
13124,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-38355,Zambo Anguissa,André-Frank,8,midfielder,MF,André-Frank Zambo Anguissa,andre frank zambo anguissa,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Andr├⌐-Frank Zambo Anguissa,True
13125,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-39239,Nsame,Jean-Pierre,9,forward,FW,Jean-Pierre Nsame,jean pierre nsame,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Jean-Pierre Nsame,True
13126,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-53452,Aboubakar,Vincent,10,forward,FW,Vincent Aboubakar,vincent aboubakar,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Vincent Aboubakar (captain),True
13127,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-51549,Bassogog,Christian,11,forward,FW,Christian Bassogog,christian bassogog,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Christian Bassogog,True
13128,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-20259,Toko Ekambi,Karl,12,forward,FW,Karl Toko Ekambi,karl toko ekambi,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Karl Toko Ekambi,True
13129,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-06117,Choupo-Moting,Eric Maxim,13,forward,FW,Eric Maxim Choupo-Moting,eric maxim choupo moting,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Eric Maxim Choupo-Moting,True
13130,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-63923,Gouet,Samuel,14,midfielder,MF,Samuel Gouet,samuel gouet,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Samuel Gouet,True
13131,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-29115,Kunde,Pierre,15,midfielder,MF,Pierre Kunde,pierre kunde,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Pierre Kunde,True
13132,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-70357,Epassy,Devis,16,goal keeper,GK,Devis Epassy,devis epassy,cameroon,False,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Devis Epassy,True
13133,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-80930,Mbaizo,Olivier,17,defender,DF,Olivier Mbaizo,olivier mbaizo,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Olivier Mbaizo,True
13134,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-34633,Hongla,Martin,18,midfielder,MF,Martin Hongla,martin hongla,cameroon,False,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Martin Hongla,True
13135,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-47677,Fai,Collins,19,defender,DF,Collins Fai,collins fai,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Collins Fai,True
13136,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-39394,Mbeumo,Bryan,20,forward,FW,Bryan Mbeumo,bryan mbeumo,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Bryan Mbeumo,True
13137,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-59303,Castelletto,Jean-Charles,21,defender,DF,Jean-Charles Castelletto,jean charles castelletto,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Jean-Charles Castelletto,True
13138,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-62618,Ntcham,Olivier,22,midfielder,MF,Olivier Ntcham,olivier ntcham,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Olivier Ntcham,True
13139,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-67127,Onana,André,23,goal keeper,GK,André Onana,andre onana,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Andr├⌐ Onana,True
13140,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-02759,Ebosse,Enzo,24,defender,DF,Enzo Ebosse,enzo ebosse,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Enzo Ebosse,True
13141,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-55367,Tolo,Nouhou,25,defender,DF,Nouhou Tolo,nouhou tolo,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Nouhou Tolo,True
13142,WC-2022,2022 FIFA Men's World Cup,T-11,Cameroon,CMR,P-25904,Marou,Souaibou,26,midfielder,MF,Souaibou Marou,souaibou marou,cameroon,True,50.0,data\raw\player-images\Images\Images\Group G\Cameroon Players\Images_Souaibou Marou,True
13143,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-94317,St. Clair,Dayne,1,goal keeper,GK,Dayne St. Clair,dayne st clair,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Dayne St. Clair,True
13144,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-12635,Johnston,Alistair,2,defender,DF,Alistair Johnston,alistair johnston,canada,False,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Alistair Johnston,True
13145,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-55821,Adekugbe,Sam,3,defender,DF,Sam Adekugbe,sam adekugbe,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Sam Adekugbe,True
13146,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-31806,Miller,Kamal,4,defender,DF,Kamal Miller,kamal miller,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Kamal Miller,True
13147,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-89710,Vitória,Steven,5,defender,DF,Steven Vitória,steven vitoria,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Steven Vit├│ria,True
13148,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-65386,Piette,Samuel,6,midfielder,MF,Samuel Piette,samuel piette,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Samuel Piette,True
13149,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-28794,Eustáquio,Stephen,7,midfielder,MF,Stephen Eustáquio,stephen eustaquio,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Stephen Eust├íquio,True
13150,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-32574,Fraser,Liam,8,midfielder,MF,Liam Fraser,liam fraser,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Liam Fraser,True
13151,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-58061,Cavallini,Lucas,9,forward,FW,Lucas Cavallini,lucas cavallini,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Lucas Cavallini,True
13152,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-35706,Hoilett,Junior,10,midfielder,MF,Junior Hoilett,junior hoilett,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Junior Hoilett,True
13153,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-96259,Buchanan,Tajon,11,forward,FW,Tajon Buchanan,tajon buchanan,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Tajon Buchanan,True
13154,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-83822,Ugbo,Iké,12,forward,FW,Iké Ugbo,ike ugbo,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Ik├⌐ Ugbo,True
13155,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-03472,Hutchinson,Atiba,13,midfielder,MF,Atiba Hutchinson,atiba hutchinson,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Atiba Hutchinson (captain),True
13156,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-72399,Kaye,Mark-Anthony,14,midfielder,MF,Mark-Anthony Kaye,mark anthony kaye,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Mark-Anthony Kaye,True
13157,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-85670,Koné,Ismaël,15,midfielder,MF,Ismaël Koné,ismael kone,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Isma├½l Kon├⌐,True
13158,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-61949,Pantemis,James,16,goal keeper,GK,James Pantemis,james pantemis,canada,False,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_James Pantemis,True
13159,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-01925,Larin,Cyle,17,forward,FW,Cyle Larin,cyle larin,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Cyle Larin,True
13160,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-46263,Borjan,Milan,18,goal keeper,GK,Milan Borjan,milan borjan,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Milan Borjan,True
13161,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-46358,Davies,Alphonso,19,forward,FW,Alphonso Davies,alphonso davies,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Alphonso Davies,True
13162,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-48340,David,Jonathan,20,forward,FW,Jonathan David,jonathan david,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Jonathan David,True
13163,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-27541,Osorio,Jonathan,21,midfielder,MF,Jonathan Osorio,jonathan osorio,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Jonathan Osorio,True
13164,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-42390,Laryea,Richie,22,defender,DF,Richie Laryea,richie laryea,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Richie Laryea,True
13165,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-00809,Millar,Liam,23,midfielder,MF,Liam Millar,liam millar,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Liam Millar,True
13166,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-49915,Wotherspoon,David,24,midfielder,MF,David Wotherspoon,david wotherspoon,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_David Wotherspoon,True
13167,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-21099,Cornelius,Derek,25,defender,DF,Derek Cornelius,derek cornelius,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Derek Cornelius,True
13168,WC-2022,2022 FIFA Men's World Cup,T-12,Canada,CAN,P-71727,Waterman,Joel,26,defender,DF,Joel Waterman,joel waterman,canada,True,50.0,data\raw\player-images\Images\Images\Group F\Canada Players\Images_Joel Waterman,True
13169,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-81392,Navas,Keylor,1,goal keeper,GK,Keylor Navas,keylor navas,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Keylor Navas,True
13170,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-57150,Chacón,Daniel,2,midfielder,MF,Daniel Chacón,daniel chacon,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Daniel Chac├│n,True
13171,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-65777,Vargas,Juan Pablo,3,defender,DF,Juan Pablo Vargas,juan pablo vargas,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Juan Pablo Vargas,True
13172,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-80986,Fuller,Keysher,4,defender,DF,Keysher Fuller,keysher fuller,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Keysher Fuller,True
13173,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-11767,Borges,Celso,5,midfielder,MF,Celso Borges,celso borges,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Celso Borges,True
13174,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-97912,Duarte,Óscar,6,defender,DF,Óscar Duarte,oscar duarte,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_├ôscar Duarte,True
13175,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-02556,Contreras,Anthony,7,forward,FW,Anthony Contreras,anthony contreras,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Anthony Contreras,True
13176,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-10740,Oviedo,Bryan,8,defender,DF,Bryan Oviedo,bryan oviedo,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Bryan Oviedo,True
13177,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-09889,Bennette,Jewison,9,midfielder,MF,Jewison Bennette,jewison bennette,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Jewison Bennette,True
13178,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-99590,Ruiz,Bryan,10,midfielder,MF,Bryan Ruiz,bryan ruiz,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Bryan Ruiz (captain),True
13179,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-58669,Venegas,Johan,11,forward,FW,Johan Venegas,johan venegas,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Johan Venegas,True
13180,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-70812,Campbell,Joel,12,forward,FW,Joel Campbell,joel campbell,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Joel Campbell,True
13181,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-12179,Torres,Gerson,13,midfielder,MF,Gerson Torres,gerson torres,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Gerson Torres,True
13182,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-32622,Salas,Youstin,14,midfielder,MF,Youstin Salas,youstin salas,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Youstin Salas,True
13183,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-71100,Calvo,Francisco,15,defender,DF,Francisco Calvo,francisco calvo,costa rica,False,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Francisco Calvo,True
13184,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-39281,Martínez,Carlos,16,defender,DF,Carlos Martínez,carlos martinez,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Carlos Mart├¡nez,True
13185,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-24978,Tejeda,Yeltsin,17,midfielder,MF,Yeltsin Tejeda,yeltsin tejeda,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Yeltsin Tejeda,True
13186,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-03616,Alvarado,Esteban,18,goal keeper,GK,Esteban Alvarado,esteban alvarado,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Esteban Alvarado,True
13187,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-37984,Waston,Kendall,19,defender,DF,Kendall Waston,kendall waston,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Kendall Waston,True
13188,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-44957,Aguilera,Brandon,20,midfielder,MF,Brandon Aguilera,brandon aguilera,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Brandon Aguilera,True
13189,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-01994,López,Douglas,21,midfielder,MF,Douglas López,douglas lopez,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Douglas L├│pez,True
13190,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-37189,Matarrita,Rónald,22,defender,DF,Rónald Matarrita,ronald matarrita,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_R├│nald Matarrita,True
13191,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-81142,Sequeira,Patrick,23,goal keeper,GK,Patrick Sequeira,patrick sequeira,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Patrick Sequeira,True
13192,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-23993,Wilson,Roan,24,midfielder,MF,Roan Wilson,roan wilson,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Roan Wilson,True
13193,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-14872,Hernández,Anthony,25,midfielder,MF,Anthony Hernández,anthony hernandez,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_Anthony Hern├índez,True
13194,WC-2022,2022 FIFA Men's World Cup,T-17,Costa Rica,CRI,P-22631,Zamora,Álvaro,26,midfielder,MF,Álvaro Zamora,alvaro zamora,costa rica,True,50.0,data\raw\player-images\Images\Images\Group E\Costa Rica Players\Images_├ülvaro Zamora,True
13195,WC-2022,2022 FIFA Men's World Cup,T-18,Croatia,HRV,P-99988,Livaković,Dominik,1,goal keeper,GK,Dominik Livaković,dominik livakovic,croatia,True,50.0,data\raw\player-images\Images\Images\Group F\Croatia Players\Images_Dominik Livakovi─ç,True
13196,WC-2022,2022 FIFA Men's World Cup,T-18,Croatia,HRV,P-91350,Stanišić,Josip,2,defender,DF,Josip Stanišić,josip stanisic,croatia,True,50.0,data\raw\player-images\Images\Images\Group F\Croatia Players\Images_Josip Stani┼íi─ç,True
13197,WC-2022,2022 FIFA Men's World Cup,T-18,Croatia,HRV,P-95766,Barišić,Borna,3,defender,DF,Borna Barišić,borna barisic,croatia,True,50.0,data\raw\player-images\Images\Images\Group F\Croatia Players\Images_Borna Bari┼íi─ç,True
13198,WC-2022,2022 FIFA Men's World Cup,T-18,Croatia,HRV,P-93884,Perišić,Ivan,4,forward,FW,Ivan Perišić,ivan perisic,croatia,True,50.0,data\raw\player-images\Images\Images\Group F\Croatia Players\Images_Ivan Peri┼íi─ç,True
13199,WC-2022,2022 FIFA Men's World Cup,T-18,Croatia,HRV,P-01196,Erlić,Martin,5,defender,DF,Martin Erlić,martin erlic,croatia,True,50.0,data\raw\player-images\Images\Images\Group F\Croatia Players\Images_Martin Erli─ç,True
13200,WC-2022,2022 FIFA Men's World Cup,T-18,Croatia,HRV,P-56297,Lovren,Dejan,6,defender,DF,Dejan Lovren,dejan lovren,croatia,True,50.0,data\raw\player-images\Images\Images\Group F\Croatia Players\Images_Dejan Lovren,True
13201,WC-2022,2022 FIFA Men's World Cup,T-18,Croatia,HRV,P-64353,Majer,Lovro,7,midfielder,MF,Lovro Majer,lovro majer,croatia,True,50.0,data\raw\player-images\Images\Images\Group F\Croatia Players\Images_Lovro Majer,True
13202,WC-2022,2022 FIFA Men's World Cup,T-18,Croatia,HRV,P-07670,Kovačić,Mateo,8,midfielder,MF,Mateo Kovačić,mateo kovacic,croatia,True,50.0,data\raw\player-images\Images\Images\Group F\Croatia Players\Images_Mateo Kova─ìi─ç,True
13203,WC-2022,2022 FIFA Men's World Cup,T-18,Croatia,HRV,P-65182,Kramarić,Andrej,9,forward,FW,Andrej Kramarić,andrej kramaric,croatia,True,50.0,data\raw\player-images\Images\Images\Group F\Croatia Players\Images_Andrej Kramari─ç,True
13204,WC-2022,2022 FIFA Men's World Cup,T-18,Croatia,HRV,P-29491,Modrić,Luka,10,midfielder,MF,Luka Modrić,luka modric,croatia,True,50.0,data\raw\player-images\Images\Images\Group F\Croatia Players\Images_Luka Modri─ç (captain),True
